# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 04:35:25,Class A,211493380,54.693158,8.576413,Under way sailing,0.0,0.0,251.0,71.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 06:38:56,Class A,211493380,54.699065,8.635755,Under way sailing,0.0,7.7,220.4,220.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:39:07,Class A,211493380,54.698793,8.635362,Under way sailing,0.0,7.7,220.5,219.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:39:16,Class A,211493380,54.698518,8.634983,Under way sailing,0.0,7.7,220.4,220.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:39:26,Class A,211493380,54.698278,8.634633,Under way sailing,0.0,7.7,220.3,220.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:39:36,Class A,211493380,54.69798,8.634202,Under way sailing,0.0,7.7,220.2,220.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:39:46,Class A,211493380,54.697702,8.633798,Under way sailing,0.0,7.7,220.3,220.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:39:56,Class A,211493380,54.697423,8.633387,Under way sailing,0.0,7.7,220.3,220.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:40:07,Class A,211493380,54.697167,8.633012,Under way sailing,0.0,7.7,220.4,220.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:40:16,Class A,211493380,54.696915,8.632648,Under way sailing,0.0,7.7,220.4,220.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:40:26,Class A,211493380,54.696687,8.63231,Under way sailing,0.0,7.7,220.4,220.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:40:36,Class A,211493380,54.696402,8.631897,Under way sailing,0.0,7.7,220.5,219.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:40:46,Class A,211493380,54.696133,8.631517,Under way sailing,0.0,7.7,220.1,218.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:40:56,Class A,211493380,54.695863,8.631112,Under way sailing,0.0,7.7,219.7,218.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:41:07,Class A,211493380,54.695568,8.6307,Under way sailing,0.0,7.7,219.4,218.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:41:19,Class A,211493380,54.695568,8.6307,Under way sailing,0.0,7.7,219.4,218.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:41:26,Class A,211493380,54.695015,8.629905,Under way sailing,0.0,7.7,219.4,219.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:41:36,Class A,211493380,54.694705,8.629445,Under way sailing,0.0,7.7,219.9,220.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:41:46,Class A,211493380,54.694427,8.629033,Under way sailing,0.0,7.7,220.4,220.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:41:56,Class A,211493380,54.694147,8.628612,Under way sailing,0.0,7.7,220.7,220.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:42:07,Class A,211493380,54.69384,8.62814,Under way sailing,0.0,7.7,220.7,220.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:42:16,Class A,211493380,54.693588,8.627755,Under way sailing,0.0,7.7,220.7,220.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:42:26,Class A,211493380,54.69332,8.62734,Under way sailing,0.0,7.7,220.7,220.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:42:36,Class A,211493380,54.693052,8.626935,Under way sailing,0.0,7.7,220.8,220.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:42:46,Class A,211493380,54.692787,8.62653,Under way sailing,0.0,7.7,220.9,220.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:42:56,Class A,211493380,54.692522,8.626127,Under way sailing,0.0,7.7,220.9,220.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:43:07,Class A,211493380,54.692252,8.62573,Under way sailing,0.0,7.7,220.9,219.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:43:16,Class A,211493380,54.691977,8.625347,Under way sailing,0.0,7.7,220.8,220.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:43:26,Class A,211493380,54.691712,8.624963,Under way sailing,0.0,7.7,220.8,219.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:43:36,Class A,211493380,54.691445,8.62457,Under way sailing,0.0,7.7,220.8,219.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:43:46,Class A,211493380,54.69117,8.624172,Under way sailing,0.0,7.7,220.5,218.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:44:07,Class A,211493380,54.690613,8.623387,Under way sailing,0.0,7.7,219.6,218.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:44:16,Class A,211493380,54.690333,8.62299,Under way sailing,0.0,7.7,219.5,218.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:44:26,Class A,211493380,54.690085,8.62263,Under way sailing,0.0,7.7,219.6,219.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:44:36,Class A,211493380,54.68978,8.622198,Under way sailing,0.0,7.7,219.7,219.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:44:46,Class A,211493380,54.68951,8.621818,Under way sailing,0.0,7.7,219.5,219.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:44:56,Class A,211493380,54.689232,8.62143,Under way sailing,0.0,7.7,219.5,219.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:45:07,Class A,211493380,54.688928,8.621013,Under way sailing,0.0,7.7,219.4,219.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:45:16,Class A,211493380,54.688678,8.620668,Under way sailing,0.0,7.7,219.4,219.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:45:26,Class A,211493380,54.688397,8.620273,Under way sailing,0.0,7.7,219.1,218.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:45:36,Class A,211493380,54.68811,8.619877,Under way sailing,0.0,7.7,218.7,219.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:45:46,Class A,211493380,54.687822,8.619487,Under way sailing,0.0,7.7,218.6,219.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:45:56,Class A,211493380,54.68754,8.619105,Under way sailing,0.0,7.7,218.6,219.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:46:06,Class A,211493380,54.687258,8.61872,Under way sailing,0.0,7.7,218.5,219.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:46:16,Class A,211493380,54.687008,8.618378,Under way sailing,0.0,7.7,218.5,219.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:46:26,Class A,211493380,54.686738,8.617997,Under way sailing,0.0,7.7,218.6,219.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:46:36,Class A,211493380,54.686445,8.617587,Under way sailing,0.0,7.7,218.4,219.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:46:46,Class A,211493380,54.686163,8.61721,Under way sailing,,7.7,218.7,224.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:46:50,Class A,211493380,54.686055,8.617053,Under way sailing,,7.7,219.9,227.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:46:54,Class A,211493380,54.68595,8.616892,Under way sailing,,7.7,221.2,228.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:46:56,Class A,211493380,54.685897,8.616807,Under way sailing,,7.6,222.1,229.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:47:00,Class A,211493380,54.685793,8.616633,Under way sailing,0.0,7.6,224.1,229.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:47:03,Class A,211493380,54.685715,8.6165,Under way sailing,0.0,7.6,224.8,229.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:47:06,Class A,211493380,54.685638,8.616365,Under way sailing,0.0,7.6,225.9,228.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:47:10,Class A,211493380,54.685537,8.616178,Under way sailing,0.0,7.6,227.0,228.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:47:12,Class A,211493380,54.685487,8.616085,Under way sailing,0.0,7.6,227.5,227.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:47:16,Class A,211493380,54.685387,8.61589,Under way sailing,0.0,7.7,227.8,227.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:47:19,Class A,211493380,54.685387,8.61589,Under way sailing,0.0,7.7,227.8,227.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:47:19,Class A,211493380,54.685312,8.61574,Under way sailing,0.0,7.7,228.2,227.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:47:26,Class A,211493380,54.68514,8.615392,Under way sailing,0.0,7.7,228.4,227.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:47:36,Class A,211493380,54.684898,8.614915,Under way sailing,0.0,7.7,228.7,226.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:47:46,Class A,211493380,54.684653,8.614453,Under way sailing,,7.8,228.8,231.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:47:52,Class A,211493380,54.684517,8.614172,Under way sailing,,7.7,230.1,234.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:47:52,Class A,211493380,54.684517,8.614172,Under way sailing,,7.7,230.1,234.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:47:57,Class A,211493380,54.684408,8.613932,Under way sailing,0.0,7.7,231.9,234.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:48:00,Class A,211493380,54.684345,8.613788,Under way sailing,0.0,7.7,232.8,235.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:48:03,Class A,211493380,54.684303,8.613693,Under way sailing,0.0,7.7,233.9,234.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:48:06,Class A,211493380,54.684222,8.613502,Under way sailing,0.0,7.7,234.6,234.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:48:09,Class A,211493380,54.684163,8.613357,Under way sailing,0.0,7.7,235.1,234.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:48:16,Class A,211493380,54.684028,8.613012,Under way sailing,0.0,7.7,235.9,233.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:48:26,Class A,211493380,54.683827,8.612488,Under way sailing,,7.7,236.2,235.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:48:36,Class A,211493380,54.683643,8.611973,Under way sailing,,7.7,238.6,240.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:48:37,Class A,211493380,54.683643,8.611973,Under way sailing,,7.7,238.9,241.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:48:37,Class A,211493380,54.683627,8.611922,Under way sailing,,7.7,238.9,241.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:48:39,Class A,211493380,54.683593,8.611817,Under way sailing,,7.7,240.1,242.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:48:44,Class A,211493380,54.683515,8.611543,Under way sailing,,7.6,241.8,244.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:48:46,Class A,211493380,54.683488,8.611437,Under way sailing,,7.6,243.2,244.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:48:49,Class A,211493380,54.683448,8.611277,Under way sailing,0.0,7.5,244.5,245.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:48:52,Class A,211493380,54.683412,8.611117,Under way sailing,0.0,7.5,245.2,245.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:48:57,Class A,211493380,54.683363,8.610903,Under way sailing,,7.4,246.9,246.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:48:59,Class A,211493380,54.68334,8.610797,Under way sailing,,7.4,247.7,247.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:49:02,Class A,211493380,54.683295,8.61058,Under way sailing,,7.4,249.1,248.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:49:06,Class A,211493380,54.683253,8.610355,Under way sailing,,7.3,250.2,250.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:49:16,Class A,211493380,54.683167,8.609797,Under way sailing,,7.3,254.4,253.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:49:17,Class A,211493380,54.683158,8.60974,Under way sailing,,7.3,254.9,254.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:49:17,Class A,211493380,54.683158,8.60974,Under way sailing,,7.3,254.9,254.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:49:20,Class A,211493380,54.683135,8.609573,Under way sailing,,7.3,256.3,255.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:49:23,Class A,211493380,54.683115,8.609407,Under way sailing,,7.4,258.4,256.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:49:26,Class A,211493380,54.6831,8.609233,Under way sailing,,7.4,259.5,256.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:49:30,Class A,211493380,54.683085,8.608998,Under way sailing,0.0,7.4,261.4,257.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:49:32,Class A,211493380,54.683078,8.608882,Under way sailing,0.0,7.4,262.7,257.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:49:36,Class A,211493380,54.683068,8.608643,Under way sailing,0.0,7.4,263.9,258.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:49:39,Class A,211493380,54.683062,8.60852,Under way sailing,0.0,7.4,265.1,258.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:49:42,Class A,211493380,54.683053,8.608275,Under way sailing,0.0,7.4,266.2,258.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:49:46,Class A,211493380,54.683045,8.608028,Under way sailing,0.0,7.5,267.7,258.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
26/11/2024 06:49:57,Class A,211493380,54.683033,8.607423,Under way sailing,0.0,7.5,269.4,257.0,9548407,DNPM,UTHLANDE,Passenger,,16.0,76.0,GPS,1.7,WYK/DAGEBUELL/AMRUM,09/07/2025 22:00:00,AIS,38.0,38.0,8.0,8.0
