# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:26,Class A,220127000,57.492058,10.505228,Engaged in fishing,0.0,0.0,269.8,147.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 04:48:56,Class A,220127000,57.49214,10.505208,Engaged in fishing,0.0,0.0,183.3,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:49:07,Class A,220127000,57.492143,10.505207,Engaged in fishing,0.0,0.0,182.1,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:49:16,Class A,220127000,57.492165,10.505183,Engaged in fishing,0.0,0.0,181.8,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:49:26,Class A,220127000,57.492158,10.505227,Engaged in fishing,0.0,0.0,183.9,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:49:37,Class A,220127000,57.492038,10.505397,Engaged in fishing,0.0,0.0,184.0,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:49:47,Class A,220127000,57.491995,10.505455,Engaged in fishing,0.0,0.0,183.8,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:49:57,Class A,220127000,57.492108,10.50528,Engaged in fishing,0.0,0.0,188.1,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:50:07,Class A,220127000,57.492143,10.505237,Engaged in fishing,0.0,0.0,185.2,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:50:27,Class A,220127000,57.49214,10.505253,Engaged in fishing,0.0,0.0,184.8,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:50:47,Class A,220127000,57.492162,10.505203,Engaged in fishing,0.0,0.0,189.3,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:50:57,Class A,220127000,57.492152,10.505227,Engaged in fishing,0.0,0.0,188.8,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:51:07,Class A,220127000,57.492143,10.505237,Engaged in fishing,0.0,0.0,187.7,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:51:27,Class A,220127000,57.492152,10.505225,Engaged in fishing,0.0,0.0,188.1,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:51:47,Class A,220127000,57.492152,10.505228,Engaged in fishing,0.0,0.0,193.5,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:51:57,Class A,220127000,57.492148,10.50523,Engaged in fishing,0.0,0.0,195.0,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:52:07,Class A,220127000,57.492155,10.505213,Engaged in fishing,0.0,0.0,197.3,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:52:16,Class A,220127000,57.492158,10.505205,Engaged in fishing,0.0,0.0,199.4,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:52:27,Class A,220127000,57.492162,10.5052,Engaged in fishing,0.0,0.0,202.4,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:52:47,Class A,220127000,57.492165,10.505185,Engaged in fishing,0.0,0.0,209.2,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:52:57,Class A,220127000,57.492167,10.50518,Engaged in fishing,0.0,0.0,210.5,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:53:07,Class A,220127000,57.492168,10.50518,Engaged in fishing,0.0,0.0,214.0,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:53:16,Class A,220127000,57.492172,10.50518,Engaged in fishing,0.0,0.0,215.7,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:53:27,Class A,220127000,57.492173,10.505178,Engaged in fishing,0.0,0.0,216.8,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:53:46,Class A,220127000,57.492078,10.505378,Engaged in fishing,0.0,0.0,223.1,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:54:17,Class A,220127000,57.492095,10.505367,Engaged in fishing,0.0,0.0,232.1,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:54:27,Class A,220127000,57.492077,10.505385,Engaged in fishing,0.0,0.0,234.7,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:54:46,Class A,220127000,57.492093,10.505342,Engaged in fishing,0.0,0.0,237.8,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:55:27,Class A,220127000,57.492108,10.505288,Engaged in fishing,0.0,0.0,225.0,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:55:46,Class A,220127000,57.492122,10.505258,Engaged in fishing,0.0,0.0,243.5,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:56:17,Class A,220127000,57.49213,10.505245,Engaged in fishing,0.0,0.0,248.9,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:56:27,Class A,220127000,57.492133,10.505237,Engaged in fishing,0.0,0.0,250.3,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:56:46,Class A,220127000,57.492138,10.505225,Engaged in fishing,0.0,0.0,247.2,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:57:06,Class A,220127000,57.492143,10.505213,Engaged in fishing,0.0,0.0,252.6,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:57:27,Class A,220127000,57.49215,10.505203,Engaged in fishing,0.0,0.0,257.1,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:57:46,Class A,220127000,57.49215,10.505198,Engaged in fishing,0.0,0.0,260.4,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:58:06,Class A,220127000,57.492138,10.505217,Engaged in fishing,0.0,0.0,265.2,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:58:27,Class A,220127000,57.492137,10.505217,Engaged in fishing,0.0,0.0,269.0,148.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:58:46,Class A,220127000,57.492138,10.505213,Engaged in fishing,0.0,0.0,269.4,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:58:56,Class A,220127000,57.492135,10.505213,Engaged in fishing,0.0,0.0,270.8,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:59:06,Class A,220127000,57.492135,10.505212,Engaged in fishing,0.0,0.0,271.5,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:59:17,Class A,220127000,57.492137,10.505203,Engaged in fishing,0.0,0.0,273.7,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:59:27,Class A,220127000,57.492143,10.505198,Engaged in fishing,0.0,0.0,276.4,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:59:46,Class A,220127000,57.492137,10.505195,Engaged in fishing,0.0,0.0,281.3,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 04:59:56,Class A,220127000,57.492143,10.505193,Engaged in fishing,0.0,0.0,315.0,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:00:06,Class A,220127000,57.49213,10.505195,Engaged in fishing,0.0,0.0,277.7,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:00:17,Class A,220127000,57.492138,10.5052,Engaged in fishing,0.0,0.0,280.6,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:00:27,Class A,220127000,57.492147,10.505197,Engaged in fishing,0.0,0.0,283.4,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:00:36,Class A,220127000,57.49215,10.505195,Engaged in fishing,0.0,0.0,283.8,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:00:47,Class A,220127000,57.492135,10.505217,Engaged in fishing,0.0,0.0,283.0,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:00:56,Class A,220127000,57.492127,10.505225,Engaged in fishing,0.0,0.0,281.7,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:01:06,Class A,220127000,57.492133,10.505217,Engaged in fishing,0.0,0.0,283.0,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:01:17,Class A,220127000,57.492145,10.505207,Engaged in fishing,0.0,0.0,286.8,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:01:27,Class A,220127000,57.49215,10.505198,Engaged in fishing,0.0,0.0,287.5,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:01:36,Class A,220127000,57.492152,10.505202,Engaged in fishing,0.0,0.0,287.6,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:01:47,Class A,220127000,57.492147,10.505205,Engaged in fishing,0.0,0.0,299.1,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:01:56,Class A,220127000,57.492127,10.505207,Engaged in fishing,0.0,0.0,291.5,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:02:06,Class A,220127000,57.49213,10.505212,Engaged in fishing,0.0,0.0,292.4,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:02:17,Class A,220127000,57.492145,10.505213,Engaged in fishing,0.0,0.0,294.0,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:02:26,Class A,220127000,57.492148,10.505212,Engaged in fishing,0.0,0.0,295.6,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:02:36,Class A,220127000,57.492152,10.50521,Engaged in fishing,0.0,0.0,295.3,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:02:47,Class A,220127000,57.492147,10.505212,Engaged in fishing,0.0,0.0,294.9,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:02:56,Class A,220127000,57.492142,10.505212,Engaged in fishing,0.0,0.0,295.7,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:03:06,Class A,220127000,57.492138,10.505218,Engaged in fishing,0.0,0.0,295.5,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:03:16,Class A,220127000,57.492105,10.505222,Engaged in fishing,0.0,0.0,296.4,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:03:26,Class A,220127000,57.492122,10.505225,Engaged in fishing,0.0,0.0,297.0,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:03:36,Class A,220127000,57.492128,10.505228,Engaged in fishing,0.0,0.0,298.0,148.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:03:47,Class A,220127000,57.492133,10.505228,Engaged in fishing,0.0,0.0,297.6,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:03:56,Class A,220127000,57.492127,10.505228,Engaged in fishing,0.0,0.0,298.6,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:04:06,Class A,220127000,57.492118,10.505233,Engaged in fishing,0.0,0.0,297.7,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:04:16,Class A,220127000,57.49212,10.505227,Engaged in fishing,0.0,0.0,299.8,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:04:26,Class A,220127000,57.492127,10.505217,Engaged in fishing,0.0,0.0,300.4,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:04:36,Class A,220127000,57.49214,10.505213,Engaged in fishing,0.0,0.0,300.1,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:04:56,Class A,220127000,57.492135,10.505213,Engaged in fishing,0.0,0.0,298.8,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:05:06,Class A,220127000,57.492152,10.505213,Engaged in fishing,0.0,0.0,300.6,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:05:16,Class A,220127000,57.492155,10.505205,Engaged in fishing,0.0,0.0,302.0,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:05:26,Class A,220127000,57.492148,10.505207,Engaged in fishing,0.0,0.0,303.1,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:05:37,Class A,220127000,57.492133,10.505203,Engaged in fishing,0.0,0.0,303.1,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:05:47,Class A,220127000,57.492135,10.505205,Engaged in fishing,0.0,0.0,302.9,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:05:56,Class A,220127000,57.49214,10.505205,Engaged in fishing,0.0,0.0,301.0,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:06:06,Class A,220127000,57.492137,10.505208,Engaged in fishing,0.0,0.0,302.4,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:06:16,Class A,220127000,57.492133,10.505213,Engaged in fishing,0.0,0.0,303.5,148.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:06:26,Class A,220127000,57.492143,10.505217,Engaged in fishing,0.0,0.0,303.6,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:06:37,Class A,220127000,57.492125,10.505218,Engaged in fishing,0.0,0.0,303.1,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:06:46,Class A,220127000,57.492122,10.50522,Engaged in fishing,0.0,0.0,304.3,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:06:57,Class A,220127000,57.492118,10.505218,Engaged in fishing,0.0,0.0,302.9,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:07:06,Class A,220127000,57.492127,10.505212,Engaged in fishing,0.0,0.0,303.5,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:07:16,Class A,220127000,57.492125,10.505208,Engaged in fishing,0.0,0.0,303.5,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:07:26,Class A,220127000,57.492133,10.5052,Engaged in fishing,0.0,0.0,302.4,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:07:37,Class A,220127000,57.492123,10.505203,Engaged in fishing,0.0,0.0,301.4,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:07:46,Class A,220127000,57.492122,10.505208,Engaged in fishing,0.0,0.0,301.7,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:07:57,Class A,220127000,57.492138,10.505203,Engaged in fishing,0.0,0.0,303.7,148.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:08:06,Class A,220127000,57.492148,10.5052,Engaged in fishing,0.0,0.0,305.2,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:08:16,Class A,220127000,57.492143,10.505195,Engaged in fishing,0.0,0.0,305.5,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:08:26,Class A,220127000,57.49214,10.505188,Engaged in fishing,0.0,0.0,307.1,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:08:37,Class A,220127000,57.492148,10.505198,Engaged in fishing,0.0,0.0,308.2,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:08:46,Class A,220127000,57.49214,10.505192,Engaged in fishing,0.0,0.0,308.7,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:08:57,Class A,220127000,57.492132,10.505185,Engaged in fishing,0.0,0.0,309.2,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:09:06,Class A,220127000,57.492122,10.505192,Engaged in fishing,0.0,0.0,309.8,147.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 05:09:16,Class A,220127000,57.49212,10.505202,Engaged in fishing,0.0,0.0,310.3,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
